ID,Housing_Price,Year,Postcode,Type,Town_City,District,County,Short_Postcode
{AC07BBCF-D9DF-0445-E053-6C04A8C01E31},254920,2020-05-28,BS5 7HQ,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{AC07BBCF-D9E0-0445-E053-6C04A8C01E31},280000,2020-05-29,BS4 2RU,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{AC07BBCF-D9E1-0445-E053-6C04A8C01E31},305000,2020-06-04,BS4 3LX,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{AC07BBCF-D9E2-0445-E053-6C04A8C01E31},620000,2020-06-19,BS3 1PZ,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS3
{AC07BBCF-D9E3-0445-E053-6C04A8C01E31},147500,2020-06-03,BS7 9ST,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS7
{AC07BBCF-D9E4-0445-E053-6C04A8C01E31},153000,2020-05-22,BS7 9ST,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS7
{AC07BBCF-D9E5-0445-E053-6C04A8C01E31},655000,2020-05-15,BS6 6WA,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS6
{AC07BBCF-D9E7-0445-E053-6C04A8C01E31},225000,2020-05-22,BS7 0NQ,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS7
{AC07BBCF-D9E8-0445-E053-6C04A8C01E31},375000,2020-05-29,BS3 3HB,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS3
{AC07BBCF-D9E9-0445-E053-6C04A8C01E31},805000,2020-06-12,BS9 4EL,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS9
{AC07BBCF-D9EB-0445-E053-6C04A8C01E31},1500000,2020-05-21,BS9 1NY,D,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS9
{AC07BBCF-D9EC-0445-E053-6C04A8C01E31},455000,2020-05-29,BS4 4RN,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{AC07BBCF-D8D6-0445-E053-6C04A8C01E31},250000,2020-05-26,BS4 2LG,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{AC07BBCF-D8D7-0445-E053-6C04A8C01E31},397500,2020-06-24,BS7 0AD,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS7
{AC07BBCF-D8D8-0445-E053-6C04A8C01E31},325000,2020-06-16,BS4 2NW,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{AC07BBCF-D8D9-0445-E053-6C04A8C01E31},155000,2020-06-05,BS5 9NP,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{AC07BBCF-D8DA-0445-E053-6C04A8C01E31},380000,2020-06-05,BS6 7EY,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS6
{AC07BBCF-D8DB-0445-E053-6C04A8C01E31},605000,2020-05-20,BS7 9DX,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS7
{AC07BBCF-D8DC-0445-E053-6C04A8C01E31},525000,2020-05-22,BS8 4NE,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS8
{AC07BBCF-D8DD-0445-E053-6C04A8C01E31},240000,2020-05-22,BS7 0PT,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS7
{AC07BBCF-D8DE-0445-E053-6C04A8C01E31},265000,2020-02-14,BS5 7QP,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{AC07BBCF-D8DF-0445-E053-6C04A8C01E31},200000,2020-03-13,BS14 0JT,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS14
{AC07BBCF-D8E0-0445-E053-6C04A8C01E31},213000,2020-02-27,BS7 8DH,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS7
{AC07BBCF-D8E1-0445-E053-6C04A8C01E31},258500,2020-06-05,BS10 6BG,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS10
{AC07BBCF-D8E2-0445-E053-6C04A8C01E31},137000,2020-05-22,BS5 0DR,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{AC07BBCF-D8E3-0445-E053-6C04A8C01E31},225000,2020-06-12,BS3 3NL,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS3
{AC07BBCF-D8E4-0445-E053-6C04A8C01E31},176000,2020-05-22,BS14 9RS,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS14
{AC07BBCF-D8E5-0445-E053-6C04A8C01E31},375000,2020-06-01,BS1 5JQ,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS1
{AC07BBCF-D8E6-0445-E053-6C04A8C01E31},470000,2020-06-26,BS8 1NA,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS8
{AC07BBCF-D8E7-0445-E053-6C04A8C01E31},255000,2020-05-29,BS3 3NQ,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS3
{AC07BBCF-D8E8-0445-E053-6C04A8C01E31},300000,2020-05-15,BS5 6XL,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{AC07BBCF-D8E9-0445-E053-6C04A8C01E31},246900,2020-06-11,BS5 9JU,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{AC07BBCF-D8EA-0445-E053-6C04A8C01E31},240000,2020-06-02,BS2 0ED,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS2
{AC07BBCF-D8EB-0445-E053-6C04A8C01E31},410000,2020-06-30,BS1 5JQ,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS1
{AC07BBCF-D8EC-0445-E053-6C04A8C01E31},300000,2020-06-04,BS13 8EP,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS13
{AC07BBCF-D8ED-0445-E053-6C04A8C01E31},275000,2020-06-11,BS14 0JU,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS14
{AC07BBCF-D8EE-0445-E053-6C04A8C01E31},255000,2020-05-27,BS5 0LX,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{AC07BBCF-D8EF-0445-E053-6C04A8C01E31},318000,2020-05-26,BS1 6FS,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS1
{AC07BBCF-D8F0-0445-E053-6C04A8C01E31},223000,2020-06-19,BS7 9EA,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS7
{AC07BBCF-D8F1-0445-E053-6C04A8C01E31},241000,2020-06-12,BS14 9TQ,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS14
{AC07BBCF-D8F2-0445-E053-6C04A8C01E31},66000,2020-04-02,BS1 5AD,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS1
{AC07BBCF-D8F3-0445-E053-6C04A8C01E31},147200,2020-06-01,BS4 2UT,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{AC07BBCF-D8F6-0445-E053-6C04A8C01E31},260000,2020-05-01,BS6 6AT,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS6
{AC07BBCF-D8F7-0445-E053-6C04A8C01E31},226000,2020-05-29,BS3 1AR,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS3
{AC07BBCF-D8F8-0445-E053-6C04A8C01E31},230000,2020-05-29,BS6 6ES,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS6
{AC07BBCF-D8F9-0445-E053-6C04A8C01E31},395000,2020-05-05,BS8 4AW,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS8
{AC07BBCF-D8FA-0445-E053-6C04A8C01E31},133495,2020-06-15,BS5 8FG,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{AC07BBCF-D8FC-0445-E053-6C04A8C01E31},180000,2020-06-01,BS13 7PZ,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS13
{AC07BBCF-D8FD-0445-E053-6C04A8C01E31},235000,2020-06-05,BS1 3DJ,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS1
{AC07BBCF-D8FF-0445-E053-6C04A8C01E31},93000,2020-06-12,BS10 6RA,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS10
{AC07BBCF-D900-0445-E053-6C04A8C01E31},173000,2020-05-22,BS5 7RA,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{AC07BBCF-D901-0445-E053-6C04A8C01E31},365000,2020-06-15,BS6 6AE,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS6
{AC07BBCF-D902-0445-E053-6C04A8C01E31},180000,2020-04-09,BS5 7TP,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{AC07BBCF-D903-0445-E053-6C04A8C01E31},192000,2020-05-29,BS4 4FG,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{AC07BBCF-D904-0445-E053-6C04A8C01E31},265000,2020-05-22,BS4 4RF,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{AC07BBCF-D905-0445-E053-6C04A8C01E31},223000,2020-06-05,BS13 9BJ,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS13
{AC07BBCF-D906-0445-E053-6C04A8C01E31},250000,2020-03-13,BS1 6BN,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS1
{AC07BBCF-D907-0445-E053-6C04A8C01E31},278000,2020-05-15,BS5 6XH,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{AC07BBCF-D908-0445-E053-6C04A8C01E31},1000000,2020-05-21,BS6 7QE,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS6
{AC07BBCF-D909-0445-E053-6C04A8C01E31},242500,2020-06-12,BS4 4PJ,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{AC07BBCF-D90B-0445-E053-6C04A8C01E31},305000,2020-05-29,BS4 4TE,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{AC07BBCF-D90C-0445-E053-6C04A8C01E31},330000,2020-05-12,BS3 4SJ,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS3
{AC07BBCF-D90D-0445-E053-6C04A8C01E31},340000,2020-05-29,BS2 8RD,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS2
{AC07BBCF-D90E-0445-E053-6C04A8C01E31},275678,2020-06-12,BS7 9LU,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS7
{A2479555-152D-74C7-E053-6B04A8C0887D},281000,2020-03-04,BS16 2UB,D,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS16
{A2479555-152E-74C7-E053-6B04A8C0887D},206000,2020-02-14,BS10 6EL,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS10
{A2479555-1531-74C7-E053-6B04A8C0887D},157000,2020-01-31,BS16 4DD,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS16
{A2479555-1533-74C7-E053-6B04A8C0887D},825000,2020-02-14,BS9 3DW,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS9
{A2479555-1534-74C7-E053-6B04A8C0887D},635000,2020-02-14,BS4 2JE,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{A2479555-1535-74C7-E053-6B04A8C0887D},610000,2020-02-13,BS6 6NP,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS6
{A2479555-153D-74C7-E053-6B04A8C0887D},292000,2020-03-04,BS16 1EB,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS16
{A2479555-1545-74C7-E053-6B04A8C0887D},300000,2020-02-28,BS5 8TL,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{A2479555-1548-74C7-E053-6B04A8C0887D},380000,2020-03-04,BS9 4JF,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS9
{A2479555-154F-74C7-E053-6B04A8C0887D},253500,2020-02-11,BS14 0SQ,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS14
{A2479555-1550-74C7-E053-6B04A8C0887D},356000,2020-01-16,BS7 0BZ,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS7
{A2479555-1559-74C7-E053-6B04A8C0887D},215000,2020-01-24,BS5 7UB,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{A2479555-1560-74C7-E053-6B04A8C0887D},210000,2020-02-06,BS11 9LG,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS11
{A2479555-1561-74C7-E053-6B04A8C0887D},382000,2020-03-03,BS6 5AY,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS6
{A2479555-1566-74C7-E053-6B04A8C0887D},220000,2020-02-17,BS15 1HX,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS15
{A2479555-1567-74C7-E053-6B04A8C0887D},410000,2020-02-27,BS5 6EH,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{A2479555-156A-74C7-E053-6B04A8C0887D},156500,2020-02-27,BS1 3QD,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS1
{A2479555-156C-74C7-E053-6B04A8C0887D},262000,2020-02-21,BS3 2PR,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS3
{A2479555-1573-74C7-E053-6B04A8C0887D},187000,2020-01-16,BS11 0UG,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS11
{A2479555-1577-74C7-E053-6B04A8C0887D},280000,2020-02-13,BS5 6DB,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{A2479555-1578-74C7-E053-6B04A8C0887D},606000,2020-01-24,BS6 5HT,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS6
{A2479555-157B-74C7-E053-6B04A8C0887D},345000,2020-02-24,BS9 2QJ,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS9
{A2479555-157C-74C7-E053-6B04A8C0887D},281500,2020-01-20,BS5 0TA,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{A2479555-157E-74C7-E053-6B04A8C0887D},333280,2020-02-21,BS2 9UF,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS2
{A2479555-1581-74C7-E053-6B04A8C0887D},305000,2020-02-28,BS14 8QQ,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS14
{A2479555-1586-74C7-E053-6B04A8C0887D},295000,2020-02-27,BS13 7LH,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS13
{A2479555-1587-74C7-E053-6B04A8C0887D},340000,2020-02-21,BS13 7PN,D,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS13
{A2479555-158F-74C7-E053-6B04A8C0887D},112000,2020-01-31,BS8 4AN,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS8
{A2479555-1590-74C7-E053-6B04A8C0887D},255000,2020-02-28,BS9 2NN,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS9
{A2479555-1592-74C7-E053-6B04A8C0887D},308000,2020-02-21,BS6 5SR,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS6
{A2479555-1593-74C7-E053-6B04A8C0887D},242500,2020-03-06,BS14 8JR,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS14
{A2479555-159B-74C7-E053-6B04A8C0887D},281000,2020-03-05,BS4 2BX,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{A2479555-159C-74C7-E053-6B04A8C0887D},520000,2020-02-12,BS7 8SE,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS7
{A2479555-159F-74C7-E053-6B04A8C0887D},320000,2020-02-21,BS6 6YE,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS6
{A2479555-15A8-74C7-E053-6B04A8C0887D},235000,2020-02-14,BS16 5AR,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS16
{A2479555-15A9-74C7-E053-6B04A8C0887D},447500,2020-02-21,BS5 6HF,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{A2479555-15AA-74C7-E053-6B04A8C0887D},185000,2020-02-28,BS13 9EA,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS13
{A2479555-15AB-74C7-E053-6B04A8C0887D},224000,2020-03-05,BS6 6NW,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS6
{A2479555-15AD-74C7-E053-6B04A8C0887D},282000,2020-03-04,BS5 6AZ,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{A2479555-15B0-74C7-E053-6B04A8C0887D},541000,2020-02-21,BS9 1ST,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS9
{A2479555-15B5-74C7-E053-6B04A8C0887D},1400000,2020-01-31,BS9 4BP,D,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS9
{A2479555-15B7-74C7-E053-6B04A8C0887D},232000,2020-03-04,BS10 6BZ,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS10
{A2479555-15B8-74C7-E053-6B04A8C0887D},262500,2020-02-06,BS15 8AF,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS15
{A2479555-15BD-74C7-E053-6B04A8C0887D},330000,2020-02-13,BS4 3RU,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{A2479555-15BE-74C7-E053-6B04A8C0887D},129000,2020-02-21,BS11 0LY,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS11
{A2479555-15C0-74C7-E053-6B04A8C0887D},405000,2020-02-11,BS6 7JW,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS6
{A2479555-15C2-74C7-E053-6B04A8C0887D},240000,2020-02-17,BS10 6PA,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS10
{A2479555-15C3-74C7-E053-6B04A8C0887D},290000,2020-02-21,BS9 4UQ,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS9
{A2479555-15C5-74C7-E053-6B04A8C0887D},355000,2020-02-21,BS2 9XZ,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS2
{A2479555-15C6-74C7-E053-6B04A8C0887D},740000,2020-02-07,BS9 4NT,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS9
{A2479555-15D6-74C7-E053-6B04A8C0887D},260000,2020-03-03,BS6 6JB,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS6
{A2479555-15D9-74C7-E053-6B04A8C0887D},235000,2020-01-31,BS4 3TA,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{A2479555-15DD-74C7-E053-6B04A8C0887D},148000,2020-02-24,BS11 9PA,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS11
{A2479555-15DE-74C7-E053-6B04A8C0887D},295000,2020-02-21,BS5 9NF,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{A2479555-15DF-74C7-E053-6B04A8C0887D},225000,2020-03-06,BS10 7EZ,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS10
{A2479555-15E1-74C7-E053-6B04A8C0887D},385000,2020-02-25,BS9 4AT,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS9
{A2479555-15E2-74C7-E053-6B04A8C0887D},210000,2020-03-02,BS5 8LN,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{A2479555-15E3-74C7-E053-6B04A8C0887D},205000,2020-02-14,BS8 4TP,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS8
{A2479555-15E7-74C7-E053-6B04A8C0887D},247000,2020-01-28,BS7 9UE,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS7
{A2479555-15E8-74C7-E053-6B04A8C0887D},335000,2020-01-17,BS9 4JA,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS9
{A2479555-15E9-74C7-E053-6B04A8C0887D},242000,2020-02-20,BS7 8AW,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS7
{A2479555-15EA-74C7-E053-6B04A8C0887D},289000,2020-01-31,BS7 9DZ,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS7
{A2479555-15EB-74C7-E053-6B04A8C0887D},390000,2020-03-09,BS13 7DE,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS13
{A2479555-15F1-74C7-E053-6B04A8C0887D},116666,2020-01-31,BS8 1AB,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS8
{A2479555-15F2-74C7-E053-6B04A8C0887D},273000,2020-02-17,BS4 4DL,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{A2479555-15F4-74C7-E053-6B04A8C0887D},600000,2020-02-21,BS7 8EW,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS7
{A2479555-15F7-74C7-E053-6B04A8C0887D},235000,2020-02-28,BS4 4HX,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{A2479555-15F8-74C7-E053-6B04A8C0887D},820000,2020-02-12,BS6 7LY,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS6
{A2479555-15FD-74C7-E053-6B04A8C0887D},260000,2020-03-06,BS4 4HY,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{A2479555-1601-74C7-E053-6B04A8C0887D},160000,2020-02-21,BS10 6AU,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS10
{A2479555-1602-74C7-E053-6B04A8C0887D},199995,2020-02-21,BS4 1SU,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{A2479555-1604-74C7-E053-6B04A8C0887D},215000,2020-02-13,BS5 8PT,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{A2479555-1606-74C7-E053-6B04A8C0887D},226000,2020-02-21,BS10 7NW,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS10
{A2479555-1607-74C7-E053-6B04A8C0887D},235000,2020-02-21,BS4 4DX,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{A2479555-1609-74C7-E053-6B04A8C0887D},265000,2020-02-28,BS5 9NN,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{A2479555-160F-74C7-E053-6B04A8C0887D},548000,2020-03-03,BS7 8EP,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS7
{A2479555-1610-74C7-E053-6B04A8C0887D},342000,2020-02-24,BS8 1JP,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS8
{A2479555-1615-74C7-E053-6B04A8C0887D},234950,2020-02-17,BS10 6PJ,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS10
{A2479555-1616-74C7-E053-6B04A8C0887D},190000,2020-02-21,BS16 1JZ,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS16
{A2479555-161A-74C7-E053-6B04A8C0887D},170000,2020-02-28,BS11 0RU,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS11
{A2479555-161C-74C7-E053-6B04A8C0887D},194500,2020-03-05,BS15 8BS,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS15
{A2479555-161F-74C7-E053-6B04A8C0887D},267500,2020-02-19,BS5 9SD,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{A2479555-1622-74C7-E053-6B04A8C0887D},500000,2020-02-13,BS9 1NA,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS9
{A2479555-1624-74C7-E053-6B04A8C0887D},329950,2020-02-17,BS4 3BA,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{A2479555-1625-74C7-E053-6B04A8C0887D},347000,2020-02-19,BS3 2PA,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS3
{A2479555-1628-74C7-E053-6B04A8C0887D},350000,2020-02-17,BS8 4QW,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS8
{A2479555-1629-74C7-E053-6B04A8C0887D},218000,2020-02-19,BS13 9AF,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS13
{A2479555-162D-74C7-E053-6B04A8C0887D},300000,2020-02-14,BS8 1DB,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS8
{A2479555-1630-74C7-E053-6B04A8C0887D},285000,2020-01-24,BS5 7AB,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{A2479555-1631-74C7-E053-6B04A8C0887D},840000,2020-03-05,BS6 7QE,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS6
{A2479555-1632-74C7-E053-6B04A8C0887D},396397,2020-02-14,BS4 3BT,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{A2479555-1633-74C7-E053-6B04A8C0887D},305000,2020-02-14,BS2 8YL,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS2
{A2479555-1634-74C7-E053-6B04A8C0887D},445000,2020-02-27,BS6 7TG,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS6
{A2479555-1636-74C7-E053-6B04A8C0887D},211321,2020-02-24,BS6 5NU,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS6
{A2479555-1639-74C7-E053-6B04A8C0887D},420000,2020-01-21,BS6 6NG,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS6
{A2479555-163C-74C7-E053-6B04A8C0887D},368000,2020-02-14,BS7 8SA,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS7
{A2479555-1645-74C7-E053-6B04A8C0887D},460000,2020-03-06,BS8 3JU,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS8
{A2479555-1647-74C7-E053-6B04A8C0887D},182000,2020-03-09,BS4 1HS,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{A2479555-164A-74C7-E053-6B04A8C0887D},465000,2020-02-27,BS4 2JJ,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{A2479555-1650-74C7-E053-6B04A8C0887D},180500,2020-02-28,BS10 6PP,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS10
{A2479555-1651-74C7-E053-6B04A8C0887D},138000,2020-02-14,BS5 7LD,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{A2479555-1656-74C7-E053-6B04A8C0887D},392800,2020-01-23,BS5 6JR,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{A2479555-1657-74C7-E053-6B04A8C0887D},306000,2020-03-02,BS16 2LW,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS16
{A2479555-165B-74C7-E053-6B04A8C0887D},248000,2020-03-11,BS14 8LG,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS14
